股票代码,股票名称,所属行业,所属概念
300448,浩云科技,"IT服务Ⅲ,IT服务Ⅱ,计算机",
603308,应流股份,"金属制品,通用设备,机械设备",
300828,锐新科技,"金属制品,通用设备,机械设备",
300887,谱尼测试,"检测服务,专业服务,社会服务",
600426,华鲁恒升,"农化制品,基础化工,氮肥",
19,深粮控股,"粮油加工,农林牧渔,农产品加工",
688222,成都先导,"医疗研发外包,医疗服务,医药生物",
300249,依米康,"计算机,计算机设备,其他计算机设备",
605123,派克新材,"国防军工,航空装备Ⅲ,航空装备Ⅱ",
300798,锦鸡股份,"纺织化学制品,基础化工,化学制品",
2285,世联行,"房产租赁经纪,房地产服务,房地产",
920116,星图测控,"IT服务Ⅲ,IT服务Ⅱ,计算机",
300165,天瑞仪器,"通用设备,仪器仪表,机械设备",
2970,锐明技术,"计算机,计算机设备,其他计算机设备",
600521,华海药业,"化学制剂,化学制药,医药生物",
300786,国林科技,"环保设备Ⅲ,环保设备Ⅱ,环保",
688636,智明达,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
301557,常友科技,"风电设备,风电零部件,电力设备",
688244,永信至诚,"计算机,软件开发,横向通用软件",
65,北方国际,"国际工程,专业工程,建筑装饰",
2653,海思科,"化学制剂,化学制药,医药生物",
603220,中贝通信,"通信工程及服务,通信,通信服务",
2041,登海种业,"种子,种植业,农林牧渔",
729,燕京啤酒,"啤酒,食品饮料,非白酒",
300553,集智股份,"通用设备,仪器仪表,机械设备",
702,正虹科技,"农林牧渔,畜禽饲料,饲料",
713,国投丰乐,"种子,种植业,农林牧渔",
2201,九鼎新材,"玻纤制造,玻璃玻纤,建筑材料",
300548,长芯博创,"通信设备,通信,通信网络设备及器件",
603887,城地香江,"IT服务Ⅲ,IT服务Ⅱ,计算机",
301550,斯菱智驱,"汽车,汽车零部件,底盘与发动机系统",
603365,水星家纺,"服装家纺,家纺,纺织服饰",
2470,金正大,"农化制品,复合肥,基础化工",
601598,中国外运,"跨境物流,交通运输,物流",
2213,大为股份,"半导体,电子,数字芯片设计",
601698,中国卫通,"航天装备Ⅲ,航天装备Ⅱ,国防军工",
600346,恒力石化,"炼油化工,炼化及贸易,石油石化",
600295,鄂尔多斯,"钢铁,冶钢辅料,冶钢原料",
1221,悍高集团,"其他家居用品,轻工制造,家居用品",
2864,盘龙药业,"中药Ⅲ,中药Ⅱ,医药生物",
688252,天德钰,"半导体,电子,数字芯片设计",
510,新金路,"基础化工,化学原料,氯碱",
300196,长海股份,"玻纤制造,玻璃玻纤,建筑材料",
1229,魅视科技,"计算机,计算机设备,其他计算机设备",
688333,铂力特,"通用设备,其他通用设备,机械设备",
301307,美利信,"通信设备,通信,通信网络设备及器件",
300363,博腾股份,"医疗研发外包,医疗服务,医药生物",
600038,中直股份,"国防军工,航空装备Ⅲ,航空装备Ⅱ",
2603,以岭药业,"中药Ⅲ,中药Ⅱ,医药生物",
688618,三旺通信,"通信设备,通信,通信网络设备及器件",
2313,日海智能,"通信设备,通信,通信终端及配件",
600976,健民集团,"中药Ⅲ,中药Ⅱ,医药生物",
300738,奥飞数据,"通信,通信服务,通信应用增值服务",
300426,华智数媒,"影视院线,影视动漫制作,传媒",
603505,金石资源,"氟化工,基础化工,化学制品",
603311,金海高科,"家电零部件Ⅲ,家电零部件Ⅱ,家用电器",
1359,平安电工,"基础化工,膜材料,塑料",
600072,中船科技,"风电设备,风电零部件,电力设备",
1278,一彬科技,"车身附件及饰件,汽车,汽车零部件",
688383,新益昌,"其他专用设备,机械设备,专用设备",
688069,德林海,"环保,环境治理,水务及水治理",
2856,美芝股份,"装修装饰Ⅲ,装修装饰Ⅱ,建筑装饰",
688569,铁科轨道,"机械设备,轨交设备Ⅲ,轨交设备Ⅱ",
600965,福成股份,"其他养殖,养殖业,农林牧渔",
920108,宏海科技,"家电零部件Ⅲ,家电零部件Ⅱ,家用电器",
688690,纳微科技,"化学制药,原料药,医药生物",
600075,新疆天业,"基础化工,化学原料,氯碱",
300857,协创数据,"电子,消费电子,消费电子零部件及组装",
300143,盈康生命,"医疗服务,医药生物,医院",
920121,江天科技,"印刷,包装印刷,轻工制造",
301362,民爆光电,"家用电器,照明设备Ⅲ,照明设备Ⅱ",
300938,信测标准,"检测服务,专业服务,社会服务",
300245,天玑科技,"IT服务Ⅲ,IT服务Ⅱ,计算机",
2046,国机精工,"通用设备,磨具磨料,机械设备",
739,普洛药业,"化学制药,原料药,医药生物",
32,深桑达Ａ,"其他专业工程,专业工程,建筑装饰",
300016,北陆药业,"化学制剂,化学制药,医药生物",
2289,*ST宇顺,"电子,面板,光学光电子",
301292,海科新源,"电池,电力设备,电池化学品",
758,中色股份,"工业金属,有色金属,铅锌",
601187,厦门银行,"城商行Ⅲ,银行,银行Ⅱ",
300328,宜安科技,"铝,工业金属,有色金属",
2455,百川股份,"基础化工,化学制品,其他化学制品",
300780,德恩精工,"金属制品,通用设备,机械设备",
600126,杭钢股份,"板材,普钢,钢铁",
2739,万达电影,"院线,影视院线,传媒",
688011,新光光电,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
920017,星昊医药,"化学制剂,化学制药,医药生物",
600562,国睿科技,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
300416,苏试试验,"检测服务,专业服务,社会服务",
300558,贝达药业,"化学制剂,化学制药,医药生物",
300693,盛弘股份,"其他电源设备Ⅲ,其他电源设备Ⅱ,电力设备",
601101,昊华能源,"动力煤,煤炭开采,煤炭",
600720,中交设计,"建筑装饰,工程咨询服务Ⅲ,工程咨询服务Ⅱ",
2395,双象股份,"合成树脂,基础化工,塑料",
2372,伟星新材,"建筑材料,管材,装修建材",
300571,平治信息,"通信,通信服务,通信应用增值服务",
600399,抚顺特钢,"钢铁,特钢Ⅲ,特钢Ⅱ",
603429,*ST集友,"包装印刷,轻工制造,纸包装",
1208,华菱线缆,"线缆部件及其他,电力设备,电网设备",
550,江铃汽车,"商用载货车,商用车,汽车",
688720,艾森股份,"半导体材料,半导体,电子",
920047,诺思兰德,"其他生物制品,医药生物,生物制品",
920091,大鹏工业,"其他专用设备,机械设备,专用设备",
2853,皮阿诺,"轻工制造,家居用品,定制家居",
603196,璞源材料,"非运动服装,服装家纺,纺织服饰",
2305,*ST南置,"商业地产,房地产,房地产开发",
2903,宇环数控,"通用设备,机械设备,机床工具",
688480,赛恩斯,"环保,环境治理,综合环境治理",
1325,元创股份,"基础化工,其他橡胶制品,橡胶",
300885,海昌新材,"金属制品,通用设备,机械设备",
601339,百隆东方,"棉纺,纺织服饰,纺织制造",
2793,罗欣药业,"化学制剂,化学制药,医药生物",
603055,台华新材,"纺织服饰,纺织制造,其他纺织",
2258,利尔化学,"农药,农化制品,基础化工",
603305,旭升集团,"汽车,汽车零部件,底盘与发动机系统",
603076,乐惠国际,"其他专用设备,机械设备,专用设备",
301013,利和兴,"其他专用设备,机械设备,专用设备",
603120,肯特催化,"基础化工,化学制品,其他化学制品",
300503,昊志机电,"通用设备,其他通用设备,机械设备",
1367,海森药业,"化学制药,原料药,医药生物",
300175,ST朗源,"农林牧渔,农产品加工,果蔬加工",
688818,电科蓝天,"航天装备Ⅲ,航天装备Ⅱ,国防军工",
688072,拓荆科技,"半导体设备,半导体,电子",
603182,嘉华股份,"粮油加工,农林牧渔,农产品加工",
301207,华兰疫苗,"医药生物,生物制品,疫苗",
2265,建设工业,"汽车,汽车零部件,底盘与发动机系统",
603375,盛景微,"半导体,模拟芯片设计,电子",
603289,泰瑞机器,"其他专用设备,机械设备,专用设备",
301516,中远通,"其他电源设备Ⅲ,其他电源设备Ⅱ,电力设备",
603456,九洲药业,"医疗研发外包,医疗服务,医药生物",
603222,济民健康,"医药生物,医疗器械,医疗耗材",
600428,中远海特,"航运港口,航运,交通运输",
600191,华资实业,"农林牧渔,农产品加工,其他农产品加工",
688708,佳驰科技,"国防军工,航空装备Ⅲ,航空装备Ⅱ",
300331,苏大维格,"光学元件,电子,光学光电子",
2080,中材科技,"玻纤制造,玻璃玻纤,建筑材料",
2545,东方铁塔,"农化制品,基础化工,钾肥",
300395,菲利华,"国防军工,航空装备Ⅲ,航空装备Ⅱ",
818,航锦科技,"基础化工,化学原料,氯碱",
600055,万东医疗,"医药生物,医疗设备,医疗器械",
688335,复洁科技,"环保,环境治理,水务及水治理",
901,航天科技,"汽车电子电气系统,汽车,汽车零部件",
300766,每日互动,"计算机,软件开发,横向通用软件",
600007,中国国贸,"商业地产,房地产,房地产开发",
301148,嘉戎技术,"环保,环境治理,水务及水治理",
920036,觅睿科技,"安防设备,计算机,计算机设备",
300212,易华录,"IT服务Ⅲ,IT服务Ⅱ,计算机",
603612,索通发展,"基础化工,非金属材料Ⅲ,非金属材料Ⅱ",
2760,凤形股份,"通用设备,磨具磨料,机械设备",
2062,宏润建设,"基建市政工程,建筑装饰,基础建设",
3022,联泓新科,"电力设备,光伏辅材,光伏设备",
603527,众源新材,"工业金属,有色金属,铜",
2852,道道全,"粮油加工,农林牧渔,农产品加工",
688107,安路科技,"半导体,电子,数字芯片设计",
3023,彩虹集团,"家用电器,小家电,个护小家电",
300489,光智科技,"光学元件,电子,光学光电子",
688338,赛科希德,"医药生物,医疗器械,体外诊断",
601156,东航物流,"跨境物流,交通运输,物流",
2418,康盛股份,"家电零部件Ⅲ,家电零部件Ⅱ,家用电器",
962,东方钽业,"有色金属,其他小金属,小金属",
2808,*ST恒久,"光学元件,电子,光学光电子",
2294,信立泰,"化学制剂,化学制药,医药生物",
300203,聚光科技,"通用设备,仪器仪表,机械设备",
2763,汇洁股份,"非运动服装,服装家纺,纺织服饰",
1215,千味央厨,"预加工食品,食品饮料,食品加工",
300353,东土科技,"通信设备,通信,其他通信设备",
301031,中熔电气,"电子,其他电子Ⅲ,其他电子Ⅱ",
603282,亚光股份,"环保设备Ⅲ,环保设备Ⅱ,环保",
600479,千金药业,"中药Ⅲ,中药Ⅱ,医药生物",
2202,金风科技,"风电整机,风电设备,电力设备",
603203,快克智能,"机械设备,工控设备,自动化设备",
603816,顾家家居,"轻工制造,家居用品,成品家居",
632,三木集团,"综合Ⅲ,综合,综合Ⅱ",
688513,苑东生物,"化学制剂,化学制药,医药生物",
300775,三角防务,"国防军工,航空装备Ⅲ,航空装备Ⅱ",
2480,新筑股份,"公用事业,光伏发电,电力",
498,山东路桥,"基建市政工程,建筑装饰,基础建设",
600137,浪莎股份,"非运动服装,服装家纺,纺织服饰",
301295,美硕科技,"电力设备,电网设备,输变电设备",
600708,光明地产,"房地产,房地产开发,住宅开发",
56,皇庭国际,"房地产服务,物业管理,房地产",
2391,长青股份,"农药,农化制品,基础化工",
603306,华懋科技,"车身附件及饰件,汽车,汽车零部件",
688180,君实生物-U,"其他生物制品,医药生物,生物制品",
603915,国茂股份,"金属制品,通用设备,机械设备",
2849,威星智能,"通用设备,仪器仪表,机械设备",
300611,美力科技,"汽车,汽车零部件,底盘与发动机系统",
601019,山东出版,"出版,教育出版,传媒",
603225,新凤鸣,"基础化工,化学纤维,涤纶",
2016,世荣兆业,"房地产,房地产开发,住宅开发",
603919,金徽酒,"食品饮料,白酒Ⅲ,白酒Ⅱ",
603088,宁波精达,"通用设备,机械设备,机床工具",
300908,仲景食品,"调味发酵品Ⅲ,调味发酵品Ⅱ,食品饮料",
300447,全信股份,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
601208,东材科技,"基础化工,膜材料,塑料",
301108,洁雅股份,"生活用纸,美容护理,个护用品",
2302,西部建设,"水泥,建筑材料,水泥制品",
2043,兔 宝 宝,"建筑材料,装修建材,其他建材Ⅲ",
2233,塔牌集团,"水泥制造,水泥,建筑材料",
301517,陕西华达,"军工电子Ⅲ,军工电子Ⅱ,国防军工",
1230,劲旅环境,"环保,环境治理,固废治理",
600831,广电网络,"电视广播Ⅲ,电视广播Ⅱ,传媒",
301079,邵阳液压,"机械设备,工程机械器件,工程机械",
2569,*ST步森,"非运动服装,服装家纺,纺织服饰",
603033,三维股份,"基础化工,其他橡胶制品,橡胶",
600961,株冶集团,"工业金属,有色金属,铅锌",
600172,黄河旋风,"通用设备,磨具磨料,机械设备",
603739,蔚蓝生物,"食品及饲料添加剂,基础化工,化学制品",
300657,弘信电子,"元件,印制电路板,电子",
688017,绿的谐波,"机械设备,自动化设备,机器人",
301667,纳百川,"汽车,汽车零部件,底盘与发动机系统",
600737,中粮糖业,"农林牧渔,农产品加工,其他农产品加工",
301058,中粮科工,"建筑装饰,工程咨询服务Ⅲ,工程咨询服务Ⅱ",
688003,天准科技,"机械设备,其他自动化设备,自动化设备",
951,中国重汽,"商用载货车,商用车,汽车",
1231,农心科技,"农药,农化制品,基础化工",
2552,宝鼎科技,"金属制品,通用设备,机械设备",
603400,华之杰,"金属制品,通用设备,机械设备",
2902,铭普光磁,"通信设备,通信,通信网络设备及器件",
600338,西藏珠峰,"工业金属,有色金属,铅锌",
2205,国统股份,"水泥,建筑材料,水泥制品",
301515,港通医疗,"医药生物,医疗设备,医疗器械",
2047,*ST宝鹰,"装修装饰Ⅲ,装修装饰Ⅱ,建筑装饰",
603681,永冠新材,"基础化工,化学制品,胶黏剂及胶带",
301323,新莱福,"有色金属,金属新材料,磁性材料",
2119,康强电子,"半导体材料,半导体,电子",
2884,凌霄泵业,"通用设备,其他通用设备,机械设备",
300159,*ST新研,"机械设备,专用设备,农用机械",
301222,浙江恒威,"电池,蓄电池及其他电池,电力设备",
301263,泰恩康,"化学制剂,化学制药,医药生物",
2401,中远海科,"IT服务Ⅲ,IT服务Ⅱ,计算机",
600176,中国巨石,"玻纤制造,玻璃玻纤,建筑材料",
603860,中公高科,"建筑装饰,工程咨询服务Ⅲ,工程咨询服务Ⅱ",
603083,剑桥科技,"通信设备,通信,通信终端及配件",
600692,亚通股份,"房地产,房地产开发,住宅开发",
3020,立方制药,"化学制剂,化学制药,医药生物",
2679,福建金森,"林业Ⅲ,林业Ⅱ,农林牧渔",
2055,ST得润,"电子,消费电子,消费电子零部件及组装",
301290,东星医疗,"医药生物,医疗设备,医疗器械",
603131,上海沪工,"通用设备,其他通用设备,机械设备",
300211,*ST亿通,"通信工程及服务,通信,通信服务",
603020,爱普股份,"食品及饲料添加剂,基础化工,化学制品",
300451,创业慧康,"计算机,垂直应用软件,软件开发",
2831,裕同科技,"包装印刷,轻工制造,纸包装",
300506,ST名家汇,"装修装饰Ⅲ,装修装饰Ⅱ,建筑装饰",
688600,皖仪科技,"环保设备Ⅲ,环保设备Ⅱ,环保",
2937,兴瑞科技,"汽车电子电气系统,汽车,汽车零部件",
300667,必创科技,"通用设备,仪器仪表,机械设备",
605598,上海港湾,"其他专业工程,专业工程,建筑装饰",
300027,华谊兄弟,"影视院线,影视动漫制作,传媒",
2237,恒邦股份,"黄金,贵金属,有色金属",
2985,北摩高科,"国防军工,航空装备Ⅲ,航空装备Ⅱ",
301528,多浦乐,"通用设备,仪器仪表,机械设备",
